CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,RF_Score,Segment
C4882,137,11,17573.75,2,5,3,253,25,Big Spenders
C4883,186,3,7478.599999999999,2,1,1,211,21,At Risk / Lost
C4884,54,6,23570.05,4,3,4,434,43,Loyal
C4885,124,5,13967.630000000001,2,2,2,222,22,At Risk / Lost
C4886,42,9,18257.05,4,5,3,453,45,Champions
C4887,193,8,25355.65,1,4,4,144,14,Big Spenders
C4888,60,5,8593.96,3,2,1,321,32,Potential
C4889,46,10,35301.27,4,5,5,455,45,Champions
C4890,144,8,20407.14,2,4,3,243,24,Big Spenders
C4891,222,2,5830.77,1,1,1,111,11,At Risk / Lost
C4892,87,12,30551.920000000002,3,5,5,355,35,Potential
C4893,96,7,19116.98,3,4,3,343,34,Potential
C4894,179,3,6265.24,2,1,1,211,21,At Risk / Lost
C4895,144,4,3748.6400000000003,2,1,1,211,21,At Risk / Lost
C4896,147,7,17995.56,2,4,3,243,24,Big Spenders
C4897,62,6,15868.17,3,3,3,333,33,Potential
C4898,32,7,21206.4,4,4,4,444,44,Champions
C4899,38,7,21942.02,4,4,4,444,44,Champions
C4900,30,7,16195.18,4,4,3,443,44,Champions
C4901,78,13,42753.72,3,5,5,355,35,Potential
C4902,60,7,21940.48,3,4,4,344,34,Potential
C4903,8,5,18426.739999999998,5,2,3,523,52,Potential
C4904,234,5,8994.74,1,2,1,121,12,At Risk / Lost
C4905,38,8,26158.27,4,4,4,444,44,Champions
C4906,284,8,24969.66,1,4,4,144,14,Big Spenders
C4907,291,5,16352.74,1,2,3,123,12,At Risk / Lost
C4908,4,10,34706.61,5,5,5,555,55,Champions
C4909,271,2,6588.32,1,1,1,111,11,At Risk / Lost
C4910,3,7,14522.849999999999,5,4,2,542,54,Champions
C4911,25,5,21181.77,5,2,4,524,52,Potential
C4912,181,4,10507.41,2,1,2,212,21,At Risk / Lost
C4913,59,7,20750.72,4,4,3,443,44,Champions
C4914,174,6,12432.51,2,3,2,232,23,Needs Attention
C4915,151,5,14579.22,2,2,2,222,22,At Risk / Lost
C4916,202,3,-2709.66,1,1,1,111,11,At Risk / Lost
C4917,83,6,26720.22,3,3,4,334,33,Potential
C4918,177,10,31140.22,2,5,5,255,25,Big Spenders
C4919,8,7,35178.86,5,4,5,545,54,Champions
C4920,326,2,12733.67,1,1,2,112,11,At Risk / Lost
C4921,60,13,52963.03,3,5,5,355,35,Potential
C4922,61,5,5316.68,3,2,1,321,32,Potential
C4923,157,12,44663.17,2,5,5,255,25,Big Spenders
C4924,8,8,27844.5,5,4,4,544,54,Champions
C4925,267,6,16726.48,1,3,3,133,13,Needs Attention
C4926,14,6,18440.089999999997,5,3,3,533,53,Loyal
C4927,466,3,8120.9800000000005,1,1,1,111,11,At Risk / Lost
C4928,27,7,17969.0,5,4,3,543,54,Champions
C4929,115,6,20995.65,2,3,4,234,23,Needs Attention
C4930,41,7,13908.72,4,4,2,442,44,Champions
C4931,216,6,19386.65,1,3,3,133,13,Needs Attention
C4932,209,3,4531.61,1,1,1,111,11,At Risk / Lost
C4933,404,3,3520.63,1,1,1,111,11,At Risk / Lost
C4934,165,5,15067.55,2,2,2,222,22,At Risk / Lost
C4935,23,14,44622.33,5,5,5,555,55,Champions
C4936,91,5,18598.129999999997,3,2,3,323,32,Potential
C4937,122,3,14601.35,2,1,2,212,21,At Risk / Lost
C4938,12,5,7298.63,5,2,1,521,52,Potential
C4939,265,5,9759.43,1,2,1,121,12,At Risk / Lost
C4940,169,3,4867.360000000001,2,1,1,211,21,At Risk / Lost
C4941,130,9,31565.84,2,5,5,255,25,Big Spenders
C4942,128,5,18164.74,2,2,3,223,22,At Risk / Lost
C4943,118,4,31330.7,2,1,5,215,21,At Risk / Lost
C4944,193,5,19902.12,1,2,3,123,12,At Risk / Lost
C4945,212,7,18908.38,1,4,3,143,14,Big Spenders
C4946,248,2,2617.33,1,1,1,111,11,At Risk / Lost
C4947,330,5,15486.330000000002,1,2,2,122,12,At Risk / Lost
C4948,109,7,21693.53,2,4,4,244,24,Big Spenders
C4949,81,10,42809.74,3,5,5,355,35,Potential
C4950,16,7,18525.03,5,4,3,543,54,Champions
C4951,92,2,6713.1,3,1,1,311,31,Needs Attention
C4952,119,5,16467.170000000002,2,2,3,223,22,At Risk / Lost
C4953,46,8,21964.16,4,4,4,444,44,Champions
C4954,290,6,12466.8,1,3,2,132,13,Needs Attention
C4955,351,4,19879.2,1,1,3,113,11,At Risk / Lost
C4956,155,6,8886.9,2,3,1,231,23,Needs Attention
C4957,27,6,14178.18,5,3,2,532,53,Loyal
C4958,120,8,31402.59,2,4,5,245,24,Big Spenders
C4959,98,8,21096.300000000003,3,4,4,344,34,Potential
C4960,19,6,44566.37,5,3,5,535,53,Loyal
C4961,502,1,7542.42,1,1,1,111,11,At Risk / Lost
C4962,22,10,46390.43,5,5,5,555,55,Champions
C4963,219,8,22856.78,1,4,4,144,14,Big Spenders
C4964,238,3,3278.41,1,1,1,111,11,At Risk / Lost
C4965,100,3,16663.29,3,1,3,313,31,Needs Attention
C4966,263,11,35783.45,1,5,5,155,15,Big Spenders
C4967,234,5,6832.94,1,2,1,121,12,At Risk / Lost
C4968,27,6,18611.5,5,3,3,533,53,Loyal
C4969,20,10,15723.099999999999,5,5,3,553,55,Champions
C4970,71,5,11287.31,3,2,2,322,32,Potential
C4971,55,4,13145.18,4,1,2,412,41,Needs Attention
C4972,162,7,26280.13,2,4,4,244,24,Big Spenders
C4973,224,4,22518.370000000003,1,1,4,114,11,At Risk / Lost
C4974,144,4,14230.89,2,1,2,212,21,At Risk / Lost
C4975,126,4,5014.0599999999995,2,1,1,211,21,At Risk / Lost
C4976,24,6,13867.36,5,3,2,532,53,Loyal
C4977,140,6,13155.02,2,3,2,232,23,Needs Attention
C4978,123,7,22021.89,2,4,4,244,24,Big Spenders
C4979,295,1,1630.54,1,1,1,111,11,At Risk / Lost
C4980,75,11,25968.85,3,5,4,354,35,Potential
C4981,229,3,5049.71,1,1,1,111,11,At Risk / Lost
C4982,9,7,33575.78,5,4,5,545,54,Champions
C4983,77,8,40108.99,3,4,5,345,34,Potential
C4984,277,3,6511.1,1,1,1,111,11,At Risk / Lost
C4985,181,9,22191.43,2,5,4,254,25,Big Spenders
C4986,138,10,26425.25,2,5,4,254,25,Big Spenders
C4987,192,4,16713.75,1,1,3,113,11,At Risk / Lost
C4988,18,9,22847.78,5,5,4,554,55,Champions
C4989,87,6,27451.07,3,3,4,334,33,Potential
C4991,100,8,20466.02,3,4,3,343,34,Potential
C4992,32,6,23158.21,4,3,4,434,43,Loyal
C4993,73,8,25219.84,3,4,4,344,34,Potential
C4994,41,6,23488.91,4,3,4,434,43,Loyal
C4995,38,1,967.4,4,1,1,411,41,Needs Attention
C4996,71,9,24759.989999999998,3,5,4,354,35,Potential
C4997,133,3,9300.74,2,1,1,211,21,At Risk / Lost
C4998,384,2,10916.34,1,1,2,112,11,At Risk / Lost
C4999,5,8,20033.04,5,4,3,543,54,Champions
C5000,94,8,42136.55,3,4,5,345,34,Potential
C5002,66,10,39219.38,3,5,5,355,35,Potential
C5003,99,3,12814.51,3,1,2,312,31,Needs Attention
C5004,100,8,27481.260000000002,3,4,4,344,34,Potential
C5005,66,9,28092.11,3,5,4,354,35,Potential
C5006,9,7,24467.95,5,4,4,544,54,Champions
C5007,147,9,33281.94,2,5,5,255,25,Big Spenders
C5008,54,3,12636.83,4,1,2,412,41,Needs Attention
C5009,305,3,7042.83,1,1,1,111,11,At Risk / Lost
C5010,53,11,36362.47,4,5,5,455,45,Champions
C5011,95,5,20137.66,3,2,3,323,32,Potential
C5012,540,2,10776.4,1,1,2,112,11,At Risk / Lost
C5013,96,6,15623.72,3,3,3,333,33,Potential
C5014,72,6,18941.15,3,3,3,333,33,Potential
C5015,165,4,21298.440000000002,2,1,4,214,21,At Risk / Lost
C5016,171,7,32879.43,2,4,5,245,24,Big Spenders
C5017,68,8,34485.57,3,4,5,345,34,Potential
C5018,20,12,44257.92,5,5,5,555,55,Champions
C5019,218,5,17276.31,1,2,3,123,12,At Risk / Lost
C5020,99,7,22705.91,3,4,4,344,34,Potential
C5021,31,9,22340.8,4,5,4,454,45,Champions
C5022,60,2,2988.1499999999996,3,1,1,311,31,Needs Attention
C5023,44,5,20733.35,4,2,3,423,42,Potential
C5024,189,5,8228.689999999999,1,2,1,121,12,At Risk / Lost
C5025,85,6,4390.63,3,3,1,331,33,Potential
C5026,47,7,19889.199999999997,4,4,3,443,44,Champions
C5027,19,9,40328.14,5,5,5,555,55,Champions
C5028,20,10,38255.12,5,5,5,555,55,Champions
C5029,314,4,9426.89,1,1,1,111,11,At Risk / Lost
C5030,182,8,35886.53,2,4,5,245,24,Big Spenders
C5031,175,4,669.2000000000003,2,1,1,211,21,At Risk / Lost
C5032,82,7,23356.23,3,4,4,344,34,Potential
C5033,386,4,18429.63,1,1,3,113,11,At Risk / Lost
C5034,127,5,19289.6,2,2,3,223,22,At Risk / Lost
C5035,45,9,24680.36,4,5,4,454,45,Champions
C5036,230,7,20527.27,1,4,3,143,14,Big Spenders
C5037,66,7,14575.25,3,4,2,342,34,Potential
C5038,10,11,34471.26,5,5,5,555,55,Champions
C5039,6,6,31355.23,5,3,5,535,53,Loyal
C5040,69,3,10717.39,3,1,2,312,31,Needs Attention
C5041,19,9,19603.1,5,5,3,553,55,Champions
C5042,182,8,36235.17,2,4,5,245,24,Big Spenders
C5043,51,6,28669.45,4,3,5,435,43,Loyal
C5044,551,2,4944.969999999999,1,1,1,111,11,At Risk / Lost
C5045,87,4,16214.36,3,1,3,313,31,Needs Attention
C5046,252,6,10857.08,1,3,2,132,13,Needs Attention
C5047,115,6,10352.27,2,3,1,231,23,Needs Attention
C5048,4,7,30567.94,5,4,5,545,54,Champions
C5049,27,8,24951.64,5,4,4,544,54,Champions
C5050,12,4,15644.689999999999,5,1,3,513,51,Needs Attention
C5051,167,4,6480.13,2,1,1,211,21,At Risk / Lost
C5052,22,6,24876.920000000002,5,3,4,534,53,Loyal
C5053,285,5,14328.710000000001,1,2,2,122,12,At Risk / Lost
C5054,24,11,36347.1,5,5,5,555,55,Champions
C5055,198,4,3633.62,1,1,1,111,11,At Risk / Lost
C5056,38,6,17238.05,4,3,3,433,43,Loyal
C5057,32,12,46032.5,4,5,5,455,45,Champions
C5058,100,4,14608.81,3,1,2,312,31,Needs Attention
C5059,67,7,19591.16,3,4,3,343,34,Potential
C5060,4,4,5388.3099999999995,5,1,1,511,51,Needs Attention
C5061,241,8,24688.44,1,4,4,144,14,Big Spenders
C5062,98,6,18476.8,3,3,3,333,33,Potential
C5063,108,5,19295.1,2,2,3,223,22,At Risk / Lost
C5064,102,11,30946.91,3,5,5,355,35,Potential
C5065,206,2,3608.67,1,1,1,111,11,At Risk / Lost
C5066,137,13,39726.42,2,5,5,255,25,Big Spenders
C5067,246,4,4130.5599999999995,1,1,1,111,11,At Risk / Lost
C5068,214,6,20632.61,1,3,3,133,13,Needs Attention
C5069,166,3,8965.96,2,1,1,211,21,At Risk / Lost
C5070,2,6,17222.260000000002,5,3,3,533,53,Loyal
C5071,20,7,26657.95,5,4,4,544,54,Champions
C5072,101,6,13425.25,3,3,2,332,33,Potential
C5073,92,6,30720.97,3,3,5,335,33,Potential
C5074,56,7,15692.23,4,4,3,443,44,Champions
C5075,212,6,20525.93,1,3,3,133,13,Needs Attention
C5076,137,5,24097.18,2,2,4,224,22,At Risk / Lost
C5077,15,8,29632.56,5,4,5,545,54,Champions
C5078,3,5,16836.09,5,2,3,523,52,Potential
C5079,75,7,15758.920000000002,3,4,3,343,34,Potential
C5080,21,6,25500.0,5,3,4,534,53,Loyal
C5081,14,4,7170.0,5,1,1,511,51,Needs Attention
C5082,21,4,19693.88,5,1,3,513,51,Needs Attention
C5083,11,5,26454.239999999998,5,2,4,524,52,Potential
C5084,98,4,17106.94,3,1,3,313,31,Needs Attention
C5085,52,6,24038.63,4,3,4,434,43,Loyal
C5086,69,6,18569.260000000002,3,3,3,333,33,Potential
C5087,11,9,44088.509999999995,5,5,5,555,55,Champions
C5088,33,6,34625.77,4,3,5,435,43,Loyal
C5089,51,6,26438.61,4,3,4,434,43,Loyal
C5090,98,5,10216.619999999999,3,2,1,321,32,Potential
C5091,31,4,12676.82,4,1,2,412,41,Needs Attention
C5092,5,7,29070.76,5,4,5,545,54,Champions
C5093,238,6,22071.670000000002,1,3,4,134,13,Needs Attention
C5094,62,8,33612.6,3,4,5,345,34,Potential
C5095,6,5,12052.810000000001,5,2,2,522,52,Potential
C5096,78,7,50516.979999999996,3,4,5,345,34,Potential
C5097,100,5,21046.92,3,2,4,324,32,Potential
C5098,94,5,14146.5,3,2,2,322,32,Potential
C5099,183,11,40348.689999999995,2,5,5,255,25,Big Spenders
C5100,63,5,10458.98,3,2,2,322,32,Potential
C5101,2,8,33485.43,5,4,5,545,54,Champions
C5102,225,2,8317.34,1,1,1,111,11,At Risk / Lost
C5103,102,5,12747.46,3,2,2,322,32,Potential
C5104,152,7,39302.3,2,4,5,245,24,Big Spenders
C5105,169,2,1891.0900000000001,2,1,1,211,21,At Risk / Lost
C5106,57,5,22546.019999999997,4,2,4,424,42,Potential
C5107,96,5,8282.98,3,2,1,321,32,Potential
C5108,31,5,11244.720000000001,4,2,2,422,42,Potential
C5109,12,2,4549.92,5,1,1,511,51,Needs Attention
C5110,25,9,32245.43,5,5,5,555,55,Champions
C5111,46,6,15473.169999999998,4,3,2,432,43,Loyal
C5112,134,8,33455.12,2,4,5,245,24,Big Spenders
C5113,16,6,12438.150000000001,5,3,2,532,53,Loyal
C5114,5,8,20486.34,5,4,3,543,54,Champions
C5115,228,11,37302.92,1,5,5,155,15,Big Spenders
C5116,124,5,9114.02,2,2,1,221,22,At Risk / Lost
C5117,177,6,16440.92,2,3,3,233,23,Needs Attention
C5118,108,5,7803.35,2,2,1,221,22,At Risk / Lost
C5119,83,4,24689.149999999998,3,1,4,314,31,Needs Attention
C5120,403,4,13151.25,1,1,2,112,11,At Risk / Lost
C5121,88,8,38918.57,3,4,5,345,34,Potential
C5122,9,4,14589.21,5,1,2,512,51,Needs Attention
C5123,26,10,17782.36,5,5,3,553,55,Champions
C5124,124,12,34639.8,2,5,5,255,25,Big Spenders
C5125,290,4,12868.169999999998,1,1,2,112,11,At Risk / Lost
C5126,20,5,11207.82,5,2,2,522,52,Potential
C5127,167,9,17029.37,2,5,3,253,25,Big Spenders
C5128,232,6,21219.19,1,3,4,134,13,Needs Attention
C5129,11,3,7945.53,5,1,1,511,51,Needs Attention
C5130,15,8,18960.35,5,4,3,543,54,Champions
C5131,4,3,6408.85,5,1,1,511,51,Needs Attention
C5132,3,9,24726.87,5,5,4,554,55,Champions
C5133,26,6,15903.539999999999,5,3,3,533,53,Loyal
C5134,319,5,27040.079999999998,1,2,4,124,12,At Risk / Lost
C5135,4,6,13279.919999999998,5,3,2,532,53,Loyal
C5136,84,3,14094.7,3,1,2,312,31,Needs Attention
C5137,487,4,6742.879999999999,1,1,1,111,11,At Risk / Lost
C5138,119,6,17995.84,2,3,3,233,23,Needs Attention
C5139,472,3,5958.2,1,1,1,111,11,At Risk / Lost
C5140,28,8,24020.02,4,4,4,444,44,Champions
C5141,246,7,34844.229999999996,1,4,5,145,14,Big Spenders
C5142,145,8,24036.800000000003,2,4,4,244,24,Big Spenders
C5143,132,9,18801.21,2,5,3,253,25,Big Spenders
C5144,4,7,24984.35,5,4,4,544,54,Champions
C5145,24,5,18779.690000000002,5,2,3,523,52,Potential
C5146,113,3,3909.8199999999997,2,1,1,211,21,At Risk / Lost
C5147,3,6,11347.2,5,3,2,532,53,Loyal
C5148,126,3,10615.84,2,1,2,212,21,At Risk / Lost
C5149,351,3,7446.900000000001,1,1,1,111,11,At Risk / Lost
C5150,106,10,17509.14,3,5,3,353,35,Potential
C5151,24,4,11801.21,5,1,2,512,51,Needs Attention
C5152,289,5,1300.7700000000002,1,2,1,121,12,At Risk / Lost
C5153,161,6,19196.85,2,3,3,233,23,Needs Attention
C5154,3,8,16987.37,5,4,3,543,54,Champions
C5155,78,8,34797.56,3,4,5,345,34,Potential
C5156,17,10,25933.64,5,5,4,554,55,Champions
C5157,64,10,32987.03,3,5,5,355,35,Potential
C5158,217,7,22662.86,1,4,4,144,14,Big Spenders
C5159,98,2,4666.13,3,1,1,311,31,Needs Attention
C5160,74,6,18762.51,3,3,3,333,33,Potential
C5161,54,3,3789.0299999999997,4,1,1,411,41,Needs Attention
C5162,152,4,12227.17,2,1,2,212,21,At Risk / Lost
C5163,182,6,12804.21,2,3,2,232,23,Needs Attention
C5164,41,8,15903.66,4,4,3,443,44,Champions
C5165,109,3,11168.19,2,1,2,212,21,At Risk / Lost
C5166,198,7,10144.85,1,4,1,141,14,Big Spenders
C5167,86,11,36876.41,3,5,5,355,35,Potential
C5168,121,7,24202.42,2,4,4,244,24,Big Spenders
C5169,398,4,8415.93,1,1,1,111,11,At Risk / Lost
C5170,35,10,15098.76,4,5,2,452,45,Champions
C5171,67,5,10461.68,3,2,2,322,32,Potential
C5172,261,4,23346.07,1,1,4,114,11,At Risk / Lost
C5173,210,6,20696.99,1,3,3,133,13,Needs Attention
C5174,41,5,25258.9,4,2,4,424,42,Potential
C5175,34,5,24308.23,4,2,4,424,42,Potential
C5176,41,3,9047.16,4,1,1,411,41,Needs Attention
C5177,14,4,13408.84,5,1,2,512,51,Needs Attention
C5178,256,3,9371.35,1,1,1,111,11,At Risk / Lost
C5179,335,3,12470.1,1,1,2,112,11,At Risk / Lost
C5180,14,6,34079.1,5,3,5,535,53,Loyal
C5181,120,7,19624.92,2,4,3,243,24,Big Spenders
C5182,13,6,23389.65,5,3,4,534,53,Loyal
C5183,148,4,11898.07,2,1,2,212,21,At Risk / Lost
C5184,33,8,21345.18,4,4,4,444,44,Champions
C5185,112,7,21005.86,2,4,4,244,24,Big Spenders
C5186,115,7,23029.440000000002,2,4,4,244,24,Big Spenders
C5187,42,6,17221.09,4,3,3,433,43,Loyal
C5188,44,5,17359.73,4,2,3,423,42,Potential
C5189,272,10,25685.6,1,5,4,154,15,Big Spenders
C5190,19,6,22376.25,5,3,4,534,53,Loyal
C5191,91,8,12966.189999999999,3,4,2,342,34,Potential
C5192,38,6,17536.79,4,3,3,433,43,Loyal
C5193,279,5,11287.17,1,2,2,122,12,At Risk / Lost
C5194,227,5,14936.78,1,2,2,122,12,At Risk / Lost
C5195,490,5,12823.539999999999,1,2,2,122,12,At Risk / Lost
C5196,120,7,22538.52,2,4,4,244,24,Big Spenders
C5197,31,6,11447.24,4,3,2,432,43,Loyal
C5198,36,8,23211.809999999998,4,4,4,444,44,Champions
C5199,93,11,21563.81,3,5,4,354,35,Potential
C5200,150,4,8912.64,2,1,1,211,21,At Risk / Lost
C5201,661,1,979.02,1,1,1,111,11,At Risk / Lost
C5202,181,5,16020.93,2,2,3,223,22,At Risk / Lost
C5203,30,4,20491.54,4,1,3,413,41,Needs Attention
C5204,73,10,27153.47,3,5,4,354,35,Potential
C5205,326,9,15052.1,1,5,2,152,15,Big Spenders
C5206,12,8,25195.59,5,4,4,544,54,Champions
C5207,24,4,13710.02,5,1,2,512,51,Needs Attention
C5208,13,5,11646.24,5,2,2,522,52,Potential
C5209,73,7,19317.52,3,4,3,343,34,Potential
C5210,44,2,4747.77,4,1,1,411,41,Needs Attention
C5211,98,7,24285.35,3,4,4,344,34,Potential
C5212,124,8,26087.41,2,4,4,244,24,Big Spenders
C5213,33,6,25180.07,4,3,4,434,43,Loyal
C5214,48,2,2204.54,4,1,1,411,41,Needs Attention
C5215,214,3,3186.65,1,1,1,111,11,At Risk / Lost
C5216,18,13,19630.05,5,5,3,553,55,Champions
C5217,217,3,22976.449999999997,1,1,4,114,11,At Risk / Lost
C5218,49,7,32280.829999999998,4,4,5,445,44,Champions
C5219,214,3,7176.75,1,1,1,111,11,At Risk / Lost
C5221,65,8,39569.049999999996,3,4,5,345,34,Potential
C5222,27,7,31701.579999999998,5,4,5,545,54,Champions
C5223,43,4,19689.57,4,1,3,413,41,Needs Attention
C5224,98,3,8534.119999999999,3,1,1,311,31,Needs Attention
C5225,80,4,12331.28,3,1,2,312,31,Needs Attention
C5226,133,4,15146.470000000001,2,1,2,212,21,At Risk / Lost
C5227,515,2,8922.400000000001,1,1,1,111,11,At Risk / Lost
C5228,25,8,22487.2,5,4,4,544,54,Champions
C5229,57,11,36235.420000000006,4,5,5,455,45,Champions
C5230,39,4,5627.030000000001,4,1,1,411,41,Needs Attention
C5231,59,6,10770.61,4,3,2,432,43,Loyal
C5232,240,6,21763.78,1,3,4,134,13,Needs Attention
C5233,43,7,20487.44,4,4,3,443,44,Champions
C5234,36,5,19566.69,4,2,3,423,42,Potential
C5235,92,13,23831.81,3,5,4,354,35,Potential
C5236,408,2,13914.98,1,1,2,112,11,At Risk / Lost
C5237,95,7,21941.199999999997,3,4,4,344,34,Potential
C5238,44,7,26808.079999999998,4,4,4,444,44,Champions
C5239,179,2,8641.7,2,1,1,211,21,At Risk / Lost
C5240,42,6,28844.23,4,3,5,435,43,Loyal
C5241,44,5,18059.86,4,2,3,423,42,Potential
C5242,407,3,5498.99,1,1,1,111,11,At Risk / Lost
C5243,92,7,23004.41,3,4,4,344,34,Potential
C5244,29,4,7626.26,4,1,1,411,41,Needs Attention
C5245,148,5,10895.45,2,2,2,222,22,At Risk / Lost
C5246,684,1,916.1,1,1,1,111,11,At Risk / Lost
C5247,309,5,21437.120000000003,1,2,4,124,12,At Risk / Lost
C5248,62,11,20895.85,3,5,3,353,35,Potential
C5249,314,6,15583.43,1,3,2,132,13,Needs Attention
C5250,114,7,25590.59,2,4,4,244,24,Big Spenders
C5251,43,8,15772.640000000001,4,4,3,443,44,Champions
C5252,187,4,23085.5,2,1,4,214,21,At Risk / Lost
C5253,214,1,3586.26,1,1,1,111,11,At Risk / Lost
C5254,46,6,26291.690000000002,4,3,4,434,43,Loyal
C5255,60,4,20499.09,3,1,3,313,31,Needs Attention
C5256,263,3,6536.01,1,1,1,111,11,At Risk / Lost
C5257,35,13,48843.98,4,5,5,455,45,Champions
C5258,386,5,9540.32,1,2,1,121,12,At Risk / Lost
C5259,27,11,25551.0,5,5,4,554,55,Champions
C5260,230,7,12648.07,1,4,2,142,14,Big Spenders
C5261,18,6,15585.8,5,3,2,532,53,Loyal
C5262,177,5,9429.98,2,2,1,221,22,At Risk / Lost
C5263,573,2,16568.32,1,1,3,113,11,At Risk / Lost
C5264,135,8,37965.63,2,4,5,245,24,Big Spenders
C5265,75,7,27727.41,3,4,4,344,34,Potential
C5266,106,4,13597.51,3,1,2,312,31,Needs Attention
C5267,9,5,20690.99,5,2,3,523,52,Potential
C5268,165,9,18523.22,2,5,3,253,25,Big Spenders
C5269,418,3,13203.06,1,1,2,112,11,At Risk / Lost
C5270,27,8,15974.28,5,4,3,543,54,Champions
C5271,127,4,11264.21,2,1,2,212,21,At Risk / Lost
C5272,45,2,9614.83,4,1,1,411,41,Needs Attention
C5273,298,2,2206.34,1,1,1,111,11,At Risk / Lost
C5274,2,9,17750.64,5,5,3,553,55,Champions
C5275,140,4,19578.66,2,1,3,213,21,At Risk / Lost
C5276,110,9,11547.43,2,5,2,252,25,Big Spenders
C5277,126,3,7340.44,2,1,1,211,21,At Risk / Lost
C5278,19,6,12185.990000000002,5,3,2,532,53,Loyal
C5279,118,4,9224.67,2,1,1,211,21,At Risk / Lost
C5280,93,8,20327.77,3,4,3,343,34,Potential
C5281,1,6,22426.75,5,3,4,534,53,Loyal
C5282,73,11,40797.17,3,5,5,355,35,Potential
C5283,151,4,18091.09,2,1,3,213,21,At Risk / Lost
C5284,79,7,26994.440000000002,3,4,4,344,34,Potential
C5285,31,12,31523.37,4,5,5,455,45,Champions
C5286,11,6,25091.35,5,3,4,534,53,Loyal
C5287,32,8,24631.660000000003,4,4,4,444,44,Champions
C5288,27,7,20886.92,5,4,3,543,54,Champions
C5289,55,4,10218.75,4,1,1,411,41,Needs Attention
C5290,13,4,23058.65,5,1,4,514,51,Needs Attention
C5291,81,7,23871.53,3,4,4,344,34,Potential
C5292,81,8,18305.010000000002,3,4,3,343,34,Potential
C5293,15,5,13595.46,5,2,2,522,52,Potential
C5294,65,7,35360.46,3,4,5,345,34,Potential
C5295,171,7,22328.02,2,4,4,244,24,Big Spenders
C5296,36,11,32411.47,4,5,5,455,45,Champions
C5297,249,5,8281.52,1,2,1,121,12,At Risk / Lost
C5298,51,5,21139.93,4,2,4,424,42,Potential
C5299,2,7,18235.77,5,4,3,543,54,Champions
C5300,387,2,2233.7,1,1,1,111,11,At Risk / Lost
C5301,69,7,20369.35,3,4,3,343,34,Potential
C5302,24,9,20929.59,5,5,3,553,55,Champions
C5303,284,5,10842.400000000001,1,2,2,122,12,At Risk / Lost
C5304,126,6,26312.63,2,3,4,234,23,Needs Attention
C5305,292,5,8298.45,1,2,1,121,12,At Risk / Lost
C5306,106,6,22223.92,3,3,4,334,33,Potential
C5307,221,9,31236.02,1,5,5,155,15,Big Spenders
C5308,31,4,15296.18,4,1,2,412,41,Needs Attention
C5309,84,6,25607.829999999998,3,3,4,334,33,Potential
C5310,267,4,20159.52,1,1,3,113,11,At Risk / Lost
C5311,74,4,9124.29,3,1,1,311,31,Needs Attention
C5312,38,7,26188.67,4,4,4,444,44,Champions
C5313,37,5,12602.449999999999,4,2,2,422,42,Potential
C5314,536,4,13861.95,1,1,2,112,11,At Risk / Lost
C5315,56,8,26120.46,4,4,4,444,44,Champions
C5316,13,7,16953.29,5,4,3,543,54,Champions
C5317,159,3,7186.24,2,1,1,211,21,At Risk / Lost
C5318,261,3,4304.5599999999995,1,1,1,111,11,At Risk / Lost
C5319,205,4,6904.68,1,1,1,111,11,At Risk / Lost
C5320,255,3,2150.8900000000003,1,1,1,111,11,At Risk / Lost
C5321,1,2,12208.99,5,1,2,512,51,Needs Attention
C5322,168,4,15148.91,2,1,2,212,21,At Risk / Lost
C5323,84,9,11053.3,3,5,2,352,35,Potential
C5324,255,4,14995.14,1,1,2,112,11,At Risk / Lost
C5325,310,1,4879.66,1,1,1,111,11,At Risk / Lost
C5326,167,7,23235.47,2,4,4,244,24,Big Spenders
C5327,328,3,13799.98,1,1,2,112,11,At Risk / Lost
C5328,135,7,20653.16,2,4,3,243,24,Big Spenders
C5329,53,5,15747.58,4,2,3,423,42,Potential
C5330,365,2,3173.25,1,1,1,111,11,At Risk / Lost
C5331,271,5,18786.03,1,2,3,123,12,At Risk / Lost
C5332,139,7,13860.62,2,4,2,242,24,Big Spenders
C5333,38,11,41558.549999999996,4,5,5,455,45,Champions
C5334,47,11,27031.850000000002,4,5,4,454,45,Champions
C5335,143,5,24173.7,2,2,4,224,22,At Risk / Lost
C5336,210,6,29456.9,1,3,5,135,13,Needs Attention
C5337,473,3,6408.87,1,1,1,111,11,At Risk / Lost
C5338,147,7,16232.9,2,4,3,243,24,Big Spenders
C5339,59,3,9281.6,4,1,1,411,41,Needs Attention
C5340,11,5,18652.7,5,2,3,523,52,Potential
C5341,138,4,5200.11,2,1,1,211,21,At Risk / Lost
C5342,108,4,9120.01,2,1,1,211,21,At Risk / Lost
C5343,393,3,6272.9,1,1,1,111,11,At Risk / Lost
C5344,26,4,7168.3099999999995,5,1,1,511,51,Needs Attention
C5345,9,14,50800.17,5,5,5,555,55,Champions
C5346,42,10,36469.21,4,5,5,455,45,Champions
C5347,205,4,14349.060000000001,1,1,2,112,11,At Risk / Lost
