InvoiceNo,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,Revenue
I130349,2023-08-30 12:18:43,C5875,P0208,Product_208,Electronics,2,2007.33,4014.66
I130350,2024-03-22 22:01:02,C3368,P0138,Product_138,Home,3,2123.91,6371.73
I130351,2024-08-05 06:09:29,C5774,P0273,Product_273,Sports,2,2607.86,5215.72
I130352,2024-03-01 08:55:20,C5656,P0104,Product_104,Home,1,1550.28,1550.28
I130353,2024-07-11 20:59:56,C8470,P0080,Product_80,Clothing,4,391.81,1567.24
I130354,2023-08-03 01:49:12,C1933,P0206,Product_206,Sports,5,77.13,385.65
I130355,2024-08-02 21:50:23,C6001,P0025,Product_25,Beauty,5,1395.41,6977.05
I130356,2023-02-07 06:37:50,C4654,P0170,Product_170,Food,2,1793.13,3586.26
I130357,2023-09-09 10:08:43,C7611,P0008,Product_8,Home,4,2605.22,10420.88
I130358,2024-10-06 03:57:28,C1120,P0072,Product_72,Clothing,1,636.21,636.21
I130359,2023-01-01 12:38:42,C1548,P0012,Product_12,Sports,3,2911.23,8733.69
I130360,2023-11-18 02:38:50,C6828,P0189,Product_189,Home,1,1612.47,1612.47
I130361,2023-04-28 12:47:22,C7738,P0051,Product_51,Beauty,1,2910.27,2910.27
I130362,2023-09-10 17:17:17,C8463,P0207,Product_207,Food,6,349.34,2096.04
I130363,2024-06-25 12:55:57,C3163,P0033,Product_33,Food,1,241.9,241.9
I130364,2024-01-31 08:43:22,C2352,P0249,Product_249,Electronics,1,2892.68,2892.68
I130365,2024-07-25 22:46:20,C8237,P0043,Product_43,Home,4,151.45,605.8
I130366,2023-02-15 03:30:30,C4529,P0161,Product_161,Sports,2,1134.96,2269.92
I130367,2023-08-29 00:46:48,C7947,P0157,Product_157,Clothing,3,2032.8,6098.4
I130368,2024-03-18 05:37:15,C8829,P0158,Product_158,Beauty,2,2296.78,4593.56
I130369,2024-06-01 15:33:38,C6409,P0106,Product_106,Clothing,1,785.41,785.41
I130370,2023-03-07 17:01:09,C2143,P0149,Product_149,Food,3,201.86,605.58
I130371,2024-03-15 14:49:02,C1215,P0188,Product_188,Clothing,2,1687.84,3375.68
I130372,2024-04-14 19:14:47,C2755,P0011,Product_11,Sports,2,110.72,221.44
I130373,2023-12-17 18:30:55,C4827,P0129,Product_129,Beauty,1,70.51,70.51
I130374,2024-04-12 15:40:15,C1417,P0214,Product_214,Beauty,2,711.59,1423.18
I130375,2023-03-12 14:25:46,C5223,P0246,Product_246,Electronics,3,2788.54,8365.62
I130376,2023-11-13 05:04:22,C4774,P0117,Product_117,Clothing,3,2420.83,7262.49
I130377,2023-02-22 03:14:09,C7715,P0246,Product_246,Electronics,1,2788.54,2788.54
I130378,2023-10-08 10:32:11,C8406,P0139,Product_139,Home,1,1122.71,1122.71
I130379,2024-05-27 21:40:25,C5428,P0200,Product_200,Home,1,2350.63,2350.63
I130380,2024-11-11 12:38:11,C7916,P0231,Product_231,Food,1,2394.69,2394.69
I130381,2024-04-22 07:08:37,C2405,P0094,Product_94,Beauty,3,1705.77,5117.31
I130382,2024-12-17 14:05:05,C1865,P0235,Product_235,Home,3,625.97,1877.91
I130383,2024-09-25 13:18:55,C1729,P0237,Product_237,Electronics,1,878.28,878.28
I130384,2024-03-07 03:40:54,C4364,P0200,Product_200,Home,3,2350.63,7051.89
I130385,2024-10-06 11:24:55,C1449,P0265,Product_265,Beauty,1,2638.25,2638.25
I130386,2024-12-11 03:21:05,C7889,P0299,Product_299,Food,1,1887.53,1887.53
I130387,2024-06-16 23:35:47,C2297,P0084,Product_84,Home,1,237.5,237.5
I130388,2023-11-01 03:27:36,C6412,P0246,Product_246,Electronics,3,2788.54,8365.62
I130389,2023-03-09 23:59:24,C6450,P0226,Product_226,Clothing,4,769.77,3079.08
I130390,2024-05-30 23:13:30,C6400,P0075,Product_75,Electronics,4,2135.23,8540.92
I130391,2023-06-30 19:02:14,C1224,P0230,Product_230,Clothing,1,1911.86,1911.86
I130392,2023-09-04 19:15:02,C6167,P0026,Product_26,Home,2,2366.27,4732.54
I130393,2024-01-22 03:13:32,C7580,P0121,Product_121,Food,1,2431.95,2431.95
I130394,2023-01-17 08:11:36,C6410,P0157,Product_157,Clothing,2,2032.8,4065.6
I130395,2023-10-20 06:21:06,C6142,P0020,Product_20,Home,1,909.13,909.13
I130396,2024-12-14 18:27:50,C3125,P0041,Product_41,Clothing,3,410.01,1230.03
I130397,2024-05-03 16:52:14,C1778,P0209,Product_209,Beauty,1,64.93,64.93
I130398,2024-05-15 05:45:35,C7960,P0161,Product_161,Sports,5,1134.96,5674.8
I130399,2023-10-02 13:53:10,C8625,P0278,Product_278,Food,1,1967.39,1967.39
I130400,2024-12-01 03:55:45,C8388,P0119,Product_119,Sports,3,2683.05,8049.15
I130401,2023-04-12 15:16:53,C8671,P0201,Product_201,Electronics,2,1943.99,3887.98
I130402,2024-09-24 13:38:26,C5470,P0135,Product_135,Beauty,5,2831.58,14157.9
I130403,2023-01-07 07:40:57,C8730,P0298,Product_298,Clothing,1,686.67,686.67
I130404,2023-02-04 21:29:25,C8972,P0149,Product_149,Food,2,201.86,403.72
I130405,2024-09-02 21:03:23,C7546,P0038,Product_38,Sports,1,338.13,338.13
I130406,2023-01-29 13:47:08,C1685,P0213,Product_213,Food,1,1973.29,1973.29
I130407,2023-07-02 16:08:43,C2926,P0258,Product_258,Sports,2,2103.29,4206.58
I130408,2023-07-29 07:21:26,C4025,P0089,Product_89,Sports,3,2667.28,8001.84
I130409,2024-07-25 00:14:59,C6606,P0022,Product_22,Beauty,5,461.51,2307.55
I130410,2024-01-06 10:19:36,C6749,P0056,Product_56,Beauty,1,2769.53,2769.53
I130411,2024-03-27 11:49:24,C7151,P0138,Product_138,Home,3,2123.91,6371.73
I130412,2023-05-27 12:12:43,C6039,P0178,Product_178,Home,3,1190.87,3572.61
I130413,2024-05-12 07:28:26,C5682,P0044,Product_44,Clothing,1,2732.5,2732.5
I130414,2024-04-22 12:12:21,C5202,P0093,Product_93,Home,2,2294.32,4588.64
I130415,2023-07-30 02:33:43,C5878,P0229,Product_229,Sports,1,2681.54,2681.54
I130416,2024-02-25 15:06:40,C5132,P0156,Product_156,Beauty,3,764.06,2292.18
I130417,2024-08-10 00:14:10,C8249,P0188,Product_188,Clothing,1,1687.84,1687.84
I130418,2024-06-21 21:24:26,C7390,P0268,Product_268,Food,4,2122.33,8489.32
I130419,2023-08-11 10:58:32,C5789,P0069,Product_69,Electronics,4,269.92,1079.68
I130420,2024-04-29 11:32:22,C4674,P0205,Product_205,Electronics,1,1838.97,1838.97
I130421,2024-11-29 01:23:00,C8379,P0091,Product_91,Beauty,2,402.8,805.6
I130422,2023-06-26 06:57:08,C2200,P0273,Product_273,Sports,1,2607.86,2607.86
I130423,2023-02-06 05:38:57,C8351,P0294,Product_294,Food,2,1112.56,2225.12
I130424,2023-09-16 07:36:16,C1917,P0286,Product_286,Food,1,156.03,156.03
I130425,2023-07-17 02:26:46,C1684,P0019,Product_19,Electronics,2,1324.24,2648.48
I130426,2024-08-20 05:42:47,C8995,P0198,Product_198,Clothing,3,2696.48,8089.44
I130427,2024-01-31 18:13:10,C4640,P0200,Product_200,Home,4,2350.63,9402.52
I130428,2023-07-23 14:13:46,C8884,P0273,Product_273,Sports,1,2607.86,2607.86
I130429,2024-06-28 21:29:24,C1183,P0099,Product_99,Food,1,124.99,124.99
I130430,2024-08-17 14:11:08,C6987,P0205,Product_205,Electronics,1,1838.97,1838.97
I130431,2023-08-03 12:06:20,C7850,P0154,Product_154,Beauty,3,1493.89,4481.67
I130432,2023-01-17 18:15:00,C5403,P0155,Product_155,Food,4,2957.67,11830.68
I130433,2023-07-31 15:23:35,C5125,P0141,Product_141,Food,2,2889.22,5778.44
I130434,2024-09-22 23:05:29,C6127,P0196,Product_196,Electronics,1,1080.17,1080.17
I130435,2024-12-12 02:09:07,C5814,P0191,Product_191,Beauty,1,324.65,324.65
I130436,2024-10-21 01:11:47,C8901,P0248,Product_248,Sports,-1,2901.63,-2901.63
I130437,2023-11-30 07:54:33,C8600,P0174,Product_174,Sports,2,718.16,1436.32
I130438,2024-04-01 00:31:53,C6418,P0081,Product_81,Home,2,2596.16,5192.32
I130439,2024-02-05 16:49:56,C5163,P0133,Product_133,Beauty,1,403.6,403.6
I130440,2023-01-21 06:49:52,C1250,P0226,Product_226,Clothing,1,769.77,769.77
I130441,2023-03-29 03:03:42,C7679,P0152,Product_152,Food,1,756.71,756.71
I130442,2024-07-15 12:51:54,C7720,P0094,Product_94,Beauty,3,1705.77,5117.31
I130443,2023-07-23 10:23:10,C7974,P0142,Product_142,Electronics,1,792.76,792.76
I130444,2024-05-14 14:21:47,C1578,P0242,Product_242,Home,2,2864.09,5728.18
I130445,2024-04-10 21:53:38,C8950,P0093,Product_93,Home,4,2294.32,9177.28
I130446,2023-07-20 00:53:53,C5477,P0065,Product_65,Beauty,-1,878.76,-878.76
I130447,2024-08-21 07:47:24,C8324,P0191,Product_191,Beauty,2,324.65,649.3
I130448,2024-03-22 23:20:58,C3130,P0280,Product_280,Electronics,1,2397.59,2397.59
I130449,2023-03-09 03:54:14,C3491,P0286,Product_286,Food,3,156.03,468.09
I130450,2023-01-15 17:04:48,C5383,P0068,Product_68,Electronics,2,2416.48,4832.96
I130451,2023-10-23 05:00:22,C2132,P0087,Product_87,Sports,2,2202.34,4404.68
I130452,2024-12-23 01:54:01,C2316,P0023,Product_23,Beauty,1,911.83,911.83
I130453,2024-02-11 07:21:27,C7208,P0168,Product_168,Electronics,1,600.23,600.23
I130454,2024-03-02 18:57:11,C1985,P0042,Product_42,Home,1,1510.77,1510.77
I130455,2023-08-09 21:22:16,C4696,P0053,Product_53,Electronics,2,2821.52,5643.04
I130456,2024-11-30 01:10:14,C8756,P0056,Product_56,Beauty,2,2769.53,5539.06
I130457,2023-07-05 02:40:34,C8210,P0021,Product_21,Home,2,1854.97,3709.94
I130458,2024-02-24 06:55:49,C8237,P0059,Product_59,Electronics,1,183.42,183.42
I130459,2024-02-21 22:04:35,C3916,P0131,Product_131,Clothing,3,1281.36,3844.08
I130460,2024-04-21 07:36:54,C5275,P0219,Product_219,Food,2,1966.42,3932.84
I130461,2024-08-04 17:04:35,C5203,P0134,Product_134,Food,1,1045.96,1045.96
I130462,2023-04-10 11:45:51,C7041,P0249,Product_249,Electronics,3,2892.68,8678.04
I130463,2023-12-07 05:20:49,C8594,P0024,Product_24,Electronics,1,1130.77,1130.77
I130464,2023-01-31 19:54:55,C2909,P0173,Product_173,Electronics,3,1560.67,4682.01
I130465,2024-06-18 10:56:38,C5678,P0193,Product_193,Beauty,4,2706.23,10824.92
I130466,2023-03-03 03:36:40,C4607,P0044,Product_44,Clothing,3,2732.5,8197.5
I130467,2023-11-14 16:34:44,C8966,P0034,Product_34,Beauty,1,2849.21,2849.21
I130468,2024-03-11 00:59:52,C5152,P0169,Product_169,Clothing,2,170.29,340.58
I130469,2023-10-03 16:00:21,C4062,P0217,Product_217,Beauty,2,1009.93,2019.86
I130470,2024-12-20 03:07:06,C4585,P0041,Product_41,Clothing,2,410.01,820.02
I130471,2023-11-15 16:50:44,C8639,P0021,Product_21,Home,1,1854.97,1854.97
I130472,2023-06-17 05:00:02,C1094,P0015,Product_15,Beauty,3,586.38,1759.14
I130473,2024-09-23 17:27:01,C5416,P0238,Product_238,Clothing,1,121.73,121.73
I130474,2023-10-25 07:57:22,C2413,P0112,Product_112,Clothing,2,525.6,1051.2
I130475,2024-09-20 08:31:53,C1505,P0238,Product_238,Clothing,3,121.73,365.19
I130476,2023-10-14 19:52:21,C7650,P0053,Product_53,Electronics,4,2821.52,11286.08
I130477,2024-01-27 19:49:27,C1210,P0098,Product_98,Food,3,1311.25,3933.75
I130478,2024-03-01 04:12:12,C3125,P0018,Product_18,Electronics,3,1598.03,4794.09
I130479,2023-08-28 05:19:29,C5424,P0083,Product_83,Clothing,5,1026.15,5130.75
I130480,2024-04-17 22:07:06,C1383,P0009,Product_9,Sports,1,1823.29,1823.29
I130481,2024-11-15 18:50:50,C4430,P0131,Product_131,Clothing,2,1281.36,2562.72
I130482,2024-08-29 06:27:07,C4885,P0163,Product_163,Sports,1,1918.91,1918.91
I130483,2024-07-11 17:44:31,C3623,P0067,Product_67,Sports,4,465.73,1862.92
I130484,2023-02-11 10:46:39,C4877,P0082,Product_82,Clothing,2,1888.73,3777.46
I130485,2023-04-30 20:11:43,C6460,P0289,Product_289,Electronics,1,895.3,895.3
I130486,2023-04-09 21:54:33,C1767,P0014,Product_14,Electronics,3,676.4,2029.2
I130487,2024-07-17 09:49:50,C7789,P0036,Product_36,Electronics,4,2434.77,9739.08
I130488,2023-05-06 18:19:16,C7902,P0273,Product_273,Sports,4,2607.86,10431.44
I130489,2023-11-12 15:02:18,C2473,P0206,Product_206,Sports,3,77.13,231.39
I130490,2023-03-04 21:05:23,C7898,P0039,Product_39,Food,3,2068.49,6205.47
I130491,2023-01-06 01:56:14,C2547,P0240,Product_240,Beauty,1,572.48,572.48
I130492,2024-05-25 20:50:39,C4115,P0070,Product_70,Sports,2,2961.32,5922.64
I130493,2024-08-19 07:20:54,C5615,P0124,Product_124,Home,2,374.65,749.3
I130494,2024-04-16 14:25:45,C1697,P0221,Product_221,Beauty,2,1989.96,3979.92
I130495,2024-07-25 18:49:48,C3453,P0127,Product_127,Home,2,2463.14,4926.28
I130496,2023-09-15 17:42:01,C5879,P0040,Product_40,Clothing,4,1348.45,5393.8
I130497,2023-11-03 15:04:55,C4303,P0280,Product_280,Electronics,1,2397.59,2397.59
I130498,2024-12-23 15:03:33,C1749,P0219,Product_219,Food,1,1966.42,1966.42
I130499,2024-10-01 01:12:26,C7263,P0111,Product_111,Food,2,904.77,1809.54
I130500,2024-12-18 04:35:53,C6308,P0218,Product_218,Beauty,2,2252.15,4504.3
I130501,2024-04-26 05:32:49,C6472,P0298,Product_298,Clothing,1,686.67,686.67
I130502,2023-04-16 02:54:30,C1688,P0142,Product_142,Electronics,1,792.76,792.76
I130503,2023-05-10 10:31:12,C8652,P0215,Product_215,Home,5,2150.93,10754.65
I130504,2023-07-09 05:09:09,C2292,P0270,Product_270,Home,1,916.1,916.1
I130505,2023-04-18 11:47:46,C5185,P0261,Product_261,Beauty,3,1864.27,5592.81
I130506,2024-02-12 16:44:12,C8298,P0202,Product_202,Home,2,298.21,596.42
I130507,2023-01-24 13:38:14,C5093,P0018,Product_18,Electronics,-2,1598.03,-3196.06
I130508,2023-10-26 14:29:54,C7694,P0252,Product_252,Electronics,3,1186.04,3558.12
I130509,2023-06-08 22:34:16,C5836,P0234,Product_234,Electronics,3,1502.93,4508.79
I130510,2023-10-23 01:02:22,C3215,P0038,Product_38,Sports,2,338.13,676.26
I130511,2023-11-19 02:38:02,C7483,P0056,Product_56,Beauty,2,2769.53,5539.06
I130512,2023-05-03 01:56:12,C2354,P0140,Product_140,Beauty,3,2916.76,8750.28
I130513,2024-06-26 10:30:02,C5914,P0257,Product_257,Clothing,2,2811.66,5623.32
I130514,2024-09-09 11:38:25,C6492,P0181,Product_181,Sports,2,1056.15,2112.3
I130515,2024-06-24 13:33:11,C4469,P0108,Product_108,Home,1,2278.88,2278.88
I130516,2023-10-26 19:27:34,C5584,P0154,Product_154,Beauty,3,1493.89,4481.67
I130517,2024-04-02 14:18:19,C8404,P0062,Product_62,Sports,1,850.48,850.48
I130518,2023-10-24 13:58:20,C5134,P0247,Product_247,Sports,2,1313.14,2626.28
I130519,2024-08-09 14:59:25,C2232,P0140,Product_140,Beauty,3,2916.76,8750.28
I130520,2023-07-04 17:23:59,C4795,P0135,Product_135,Beauty,1,2831.58,2831.58
I130521,2024-11-20 23:00:41,C6949,P0003,Product_3,Electronics,2,2209.38,4418.76
I130522,2023-12-03 07:01:10,C7161,P0058,Product_58,Food,2,628.15,1256.3
I130523,2023-10-01 07:51:23,C4212,P0172,Product_172,Food,2,98.93,197.86
I130524,2024-03-23 00:43:52,C5739,P0010,Product_10,Electronics,1,2138.81,2138.81
I130525,2023-02-03 21:27:12,C8727,P0276,Product_276,Food,4,1529.47,6117.88
I130526,2023-08-05 17:21:28,C6490,P0285,Product_285,Electronics,5,1755.93,8779.65
I130527,2023-07-07 11:25:00,C8620,P0157,Product_157,Clothing,1,2032.8,2032.8
I130528,2023-07-01 15:42:58,C7946,P0234,Product_234,Electronics,1,1502.93,1502.93
I130529,2024-03-20 09:13:08,C4908,P0001,Product_1,Sports,3,1154.89,3464.67
I130530,2023-12-18 22:00:02,C6444,P0029,Product_29,Sports,3,1797.62,5392.86
I130531,2024-12-01 03:17:20,C6205,P0007,Product_7,Home,1,221.35,221.35
I130532,2023-02-20 21:44:59,C1409,P0019,Product_19,Electronics,1,1324.24,1324.24
I130533,2024-10-02 09:49:08,C3188,P0001,Product_1,Sports,-1,1154.89,-1154.89
I130534,2024-01-09 20:17:26,C5823,P0214,Product_214,Beauty,4,711.59,2846.36
I130535,2023-07-04 14:42:49,C3905,P0064,Product_64,Clothing,-1,1102.42,-1102.42
I130536,2023-03-23 10:18:28,C6844,P0215,Product_215,Home,1,2150.93,2150.93
I130537,2023-09-01 22:53:18,C1965,P0127,Product_127,Home,2,2463.14,4926.28
I130538,2024-12-11 18:41:19,C3118,P0274,Product_274,Food,3,2744.06,8232.18
I130539,2023-10-27 00:26:17,C8411,P0030,Product_30,Beauty,4,187.03,748.12
I130540,2023-03-24 14:42:38,C7475,P0213,Product_213,Food,5,1973.29,9866.45
I130541,2024-07-25 10:38:10,C1724,P0110,Product_110,Clothing,1,277.09,277.09
I130542,2024-09-03 12:03:28,C7472,P0087,Product_87,Sports,6,2202.34,13214.04
I130543,2024-06-30 03:47:25,C5759,P0101,Product_101,Sports,2,142.72,285.44
I130544,2023-05-07 04:20:42,C4469,P0076,Product_76,Food,2,2200.57,4401.14
I130545,2023-01-24 11:45:34,C1921,P0111,Product_111,Food,3,904.77,2714.31
I130546,2024-11-15 10:27:59,C3904,P0022,Product_22,Beauty,2,461.51,923.02
I130547,2024-04-14 03:07:31,C4499,P0145,Product_145,Home,2,890.28,1780.56
I130548,2024-11-05 08:01:35,C1360,P0160,Product_160,Sports,3,2198.24,6594.72
I130549,2023-05-04 00:21:30,C5049,P0134,Product_134,Food,1,1045.96,1045.96
I130550,2023-03-29 11:01:29,C8369,P0269,Product_269,Food,1,1110.5,1110.5
I130551,2024-08-13 06:33:25,C5520,P0212,Product_212,Sports,1,2091.09,2091.09
I130552,2023-06-15 09:00:57,C6261,P0079,Product_79,Sports,2,1107.47,2214.94
I130553,2023-03-14 04:33:38,C3032,P0096,Product_96,Home,1,1506.7,1506.7
I130554,2023-03-23 22:47:57,C2450,P0023,Product_23,Beauty,5,911.83,4559.15
I130555,2024-03-05 16:49:59,C4993,P0012,Product_12,Sports,4,2911.23,11644.92
I130556,2023-08-09 14:28:10,C3327,P0050,Product_50,Clothing,4,595.32,2381.28
I130557,2023-04-03 07:39:11,C6522,P0229,Product_229,Sports,4,2681.54,10726.16
I130558,2024-04-20 11:19:41,C8321,P0243,Product_243,Beauty,3,2748.85,8246.55
I130559,2023-12-30 20:35:42,C7623,P0107,Product_107,Electronics,3,1260.63,3781.89
I130560,2024-06-25 16:29:37,C6660,P0248,Product_248,Sports,2,2901.63,5803.26
I130561,2024-12-15 05:33:48,C5531,P0110,Product_110,Clothing,2,277.09,554.18
I130562,2023-04-30 22:51:43,C5572,P0265,Product_265,Beauty,2,2638.25,5276.5
I130563,2023-02-10 18:40:57,C2836,P0061,Product_61,Clothing,6,1196.6,7179.6
I130564,2023-03-20 11:26:16,C3730,P0088,Product_88,Sports,3,1930.79,5792.37
I130565,2023-08-11 04:54:29,C6921,P0157,Product_157,Clothing,1,2032.8,2032.8
I130566,2023-12-05 09:28:43,C4091,P0160,Product_160,Sports,1,2198.24,2198.24
I130567,2023-03-09 15:41:15,C3900,P0173,Product_173,Electronics,4,1560.67,6242.68
I130568,2023-03-20 00:33:52,C1876,P0269,Product_269,Food,1,1110.5,1110.5
I130569,2024-06-04 06:47:11,C7381,P0142,Product_142,Electronics,4,792.76,3171.04
I130570,2023-11-09 20:49:25,C8626,P0104,Product_104,Home,2,1550.28,3100.56
I130571,2024-06-09 15:33:01,C4770,P0106,Product_106,Clothing,2,785.41,1570.82
I130572,2023-02-16 21:45:28,C5759,P0037,Product_37,Home,3,948.61,2845.83
I130573,2024-06-11 13:45:02,C7536,P0071,Product_71,Home,2,2328.12,4656.24
I130574,2024-05-17 14:46:18,C8036,P0188,Product_188,Clothing,2,1687.84,3375.68
I130575,2024-05-06 15:00:02,C7593,P0248,Product_248,Sports,2,2901.63,5803.26
I130576,2023-08-19 20:19:51,C6395,P0300,Product_300,Home,4,301.78,1207.12
I130577,2024-08-10 06:35:25,C6488,P0032,Product_32,Home,1,553.05,553.05
I130578,2024-12-02 13:53:18,C6252,P0247,Product_247,Sports,5,1313.14,6565.7
I130579,2024-06-03 11:27:51,C4261,P0105,Product_105,Sports,1,2727.32,2727.32
I130580,2023-12-07 05:54:01,C2488,P0258,Product_258,Sports,3,2103.29,6309.87
I130581,2024-07-16 21:00:22,C3399,P0006,Product_6,Home,1,510.18,510.18
I130582,2023-02-13 07:26:23,C6242,P0149,Product_149,Food,-1,201.86,-201.86
I130583,2024-05-14 07:46:46,C8248,P0185,Product_185,Beauty,2,810.93,1621.86
I130584,2024-06-09 12:29:49,C5954,P0277,Product_277,Food,2,2404.97,4809.94
I130585,2024-03-14 02:45:07,C8587,P0032,Product_32,Home,2,553.05,1106.1
I130586,2023-06-22 21:39:55,C4454,P0018,Product_18,Electronics,2,1598.03,3196.06
I130587,2023-01-04 08:07:04,C6750,P0290,Product_290,Home,1,1792.96,1792.96
I130588,2024-07-20 13:43:10,C6240,P0029,Product_29,Sports,3,1797.62,5392.86
I130589,2024-12-22 15:27:27,C3318,P0132,Product_132,Sports,1,705.22,705.22
I130590,2023-07-24 07:21:18,C7841,P0005,Product_5,Clothing,4,510.25,2041.0
I130591,2024-01-20 04:26:16,C5995,P0123,Product_123,Food,1,988.11,988.11
I130592,2023-01-03 11:14:46,C4082,P0255,Product_255,Beauty,2,550.0,1100.0
I130593,2023-02-01 22:40:10,C4143,P0144,Product_144,Electronics,1,937.59,937.59
I130594,2023-03-04 06:13:45,C5479,P0074,Product_74,Home,4,2455.61,9822.44
I130595,2023-06-23 20:21:50,C3036,P0130,Product_130,Beauty,3,1556.7,4670.1
I130596,2023-02-18 17:57:46,C6901,P0203,Product_203,Beauty,1,526.8,526.8
I130597,2023-01-14 08:10:06,C3169,P0280,Product_280,Electronics,1,2397.59,2397.59
I130598,2023-04-11 14:24:05,C8664,P0032,Product_32,Home,1,553.05,553.05
I130599,2023-02-22 16:10:53,C6011,P0019,Product_19,Electronics,3,1324.24,3972.72
I130600,2023-06-03 03:32:26,C4516,P0235,Product_235,Home,2,625.97,1251.94
I130601,2024-08-18 08:52:25,C1209,P0294,Product_294,Food,1,1112.56,1112.56
I130602,2024-09-27 10:14:57,C3176,P0053,Product_53,Electronics,1,2821.52,2821.52
I130603,2024-09-18 19:46:36,C4711,P0090,Product_90,Electronics,1,1443.03,1443.03
I130604,2023-10-23 07:06:51,C5191,P0064,Product_64,Clothing,1,1102.42,1102.42
I130605,2024-06-01 07:57:15,C3559,P0025,Product_25,Beauty,1,1395.41,1395.41
I130606,2023-01-13 16:44:43,C2242,P0034,Product_34,Beauty,2,2849.21,5698.42
I130607,2024-01-30 14:51:57,C1530,P0183,Product_183,Sports,2,2777.85,5555.7
I130608,2024-08-19 09:28:23,C4636,P0073,Product_73,Electronics,1,66.29,66.29
I130609,2023-08-23 09:32:29,C1095,P0099,Product_99,Food,3,124.99,374.97
I130610,2024-04-23 20:39:11,C2252,P0070,Product_70,Sports,1,2961.32,2961.32
I130611,2023-09-02 02:09:46,C5594,P0157,Product_157,Clothing,3,2032.8,6098.4
I130612,2023-06-16 00:55:48,C3769,P0217,Product_217,Beauty,1,1009.93,1009.93
I130613,2024-06-23 14:34:30,C1837,P0279,Product_279,Sports,1,2120.8,2120.8
I130614,2024-10-18 00:26:53,C4161,P0134,Product_134,Food,1,1045.96,1045.96
I130615,2024-01-10 13:04:58,C2166,P0014,Product_14,Electronics,2,676.4,1352.8
I130616,2024-08-20 16:03:07,C2309,P0075,Product_75,Electronics,1,2135.23,2135.23
I130617,2023-10-06 22:37:02,C8646,P0127,Product_127,Home,1,2463.14,2463.14
I130618,2023-03-21 20:47:29,C3912,P0214,Product_214,Beauty,3,711.59,2134.77
I130619,2024-10-07 05:45:22,C5751,P0101,Product_101,Sports,1,142.72,142.72
I130620,2024-04-15 10:04:06,C7226,P0182,Product_182,Clothing,2,384.75,769.5
I130621,2024-12-28 17:03:57,C2991,P0027,Product_27,Sports,1,639.04,639.04
I130622,2023-04-29 01:10:53,C7762,P0020,Product_20,Home,2,909.13,1818.26
I130623,2023-06-20 22:12:38,C6163,P0126,Product_126,Home,2,1309.97,2619.94
I130624,2024-04-09 00:32:39,C4331,P0169,Product_169,Clothing,1,170.29,170.29
I130625,2024-03-14 09:10:07,C3254,P0201,Product_201,Electronics,2,1943.99,3887.98
